Id,Timestamp,Value,Device_id,Node_id
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:26:00.5302878Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:54.5771295Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:53.5927475Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:51.5771121Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:50.5146052Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:49.5862051Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:45.5861823Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:42.5236645Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:41.5705335Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:18.5472157Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:17.5940857Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:15.5471982Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:13.5940622Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:11.5159247Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:10.5159192Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:08.5159089Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:05.5783905Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:25:04.5254941Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:51.5722931Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:50.5566631Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:47.5667492Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:46.5042434Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:45.5823634Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:44.5198559Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:43.5979763Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:42.5510957Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:41.6135892Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:40.5198337Z,12.599999,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP5-I-PV-BE02_IZ,2022-05-28T15:24:39.504202Z,13.5,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:BE02_IZ?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:54.5814292Z,65.66544,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:53.1595456Z,65.73871,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:51.7532873Z,66.08059,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:50.1222614Z,65.9829,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:48.6378761Z,66.105,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:47.1691188Z,65.787544,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:45.5909846Z,65.93407,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:42.6378416Z,66.031746,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:41.1690829Z,65.9829,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:39.6378242Z,66.007324,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:36.6221816Z,65.787544,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:33.7416463Z,66.08059,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:32.1635128Z,66.129425,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:30.6947537Z,65.66544,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:29.1478691Z,65.592186,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:27.6322366Z,66.007324,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:26.147852Z,66.031746,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:24.6322182Z,66.251526,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:23.1478346Z,66.05617,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:21.6322021Z,65.689865,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:18.6448006Z,65.93407,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:17.1447939Z,66.08059,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:15.5666569Z,66.17827,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:14.1447717Z,65.787544,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:12.5666385Z,65.88522,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:11.1447543Z,66.031746,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:09.6759959Z,66.129425,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:08.1603631Z,66.08059,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:06.5666029Z,66.007324,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:05.1396892Z,65.73871,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:03.7803071Z,65.88522,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:02.1396721Z,65.909645,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:26:00.6709137Z,66.227104,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:59.1396547Z,66.129425,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:57.7177715Z,65.76312,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:56.1396369Z,65.71429,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:54.6708785Z,65.909645,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:53.1396195Z,66.20268,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:51.9052381Z,66.031746,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:50.1330849Z,65.909645,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:48.6643249Z,65.73871,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:47.1330662Z,65.9829,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:45.7268088Z,66.105,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:45.1018045Z,65.811966,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:42.66429Z,66.08059,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:41.1330313Z,65.83639,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:39.6642726Z,65.76312,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:38.1330132Z,66.007324,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:36.6642552Z,66.08059,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:35.1954975Z,66.031746,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:33.6617072Z,65.83639,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:32.1304512Z,65.76312,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:30.6616891Z,66.007324,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:29.1304304Z,66.20268,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:27.661672Z,65.95849,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:26.1304123Z,65.9829,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:24.661658Z,65.73871,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:23.1303966Z,65.86081,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:21.6616372Z,65.95849,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:20.1303795Z,66.08059,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:18.6565912Z,65.787544,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:17.0784577Z,65.93407,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:15.7659507Z,65.811966,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:14.1253154Z,65.71429,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:12.6565567Z,66.20268,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:11.1252973Z,66.105,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:09.65654Z,65.93407,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:08.2190309Z,65.76312,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:03.7754918Z,65.9829,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:02.1348551Z,65.95849,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:25:00.6504709Z,65.73871,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:59.1192118Z,65.83639,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:57.6504541Z,65.93407,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:56.1191954Z,66.105,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:54.6504364Z,65.83639,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:53.119177Z,65.93407,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:51.6504189Z,65.76312,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:50.1191595Z,65.88522,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:48.6448802Z,66.17827,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:47.3948733Z,65.811966,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:45.7542397Z,65.76312,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:45.0823595Z,66.251526,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:42.5979708Z,65.787544,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:41.3948381Z,66.007324,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:39.7542045Z,65.909645,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
W-GCW1-PP1-R-PV-CMP09_SPEED,2022-05-28T15:24:38.1760699Z,66.05617,,ns=3;s=ECS4244SVR01->OpcDa.opc.tcp.localhost.26080.UA.FlsOpcServer->ns*2;s*1:CMP09_SPEED?Value
